id,type,file_path,line_number,string_name,original_text,translation,context,notes
325,xml_string,app\src\main\res\values-zh\strings.xml,337,replace_scope,替换范围，选填书名或者书源 URL,,String resource: replace_scope,"Chinese parts: 替换范围, 选填书名或者书源"
326,xml_string,app\src\main\res\values-zh\strings.xml,338,menu_action_group,分组,,String resource: menu_action_group,Chinese parts: 分组
327,xml_string,app\src\main\res\values-zh\strings.xml,339,download_path,内容缓存路径,,String resource: download_path,Chinese parts: 内容缓存路径
328,xml_string,app\src\main\res\values-zh\strings.xml,340,sys_file_picker,系统文件选择器,,String resource: sys_file_picker,Chinese parts: 系统文件选择器
329,xml_string,app\src\main\res\values-zh\strings.xml,341,new_version,新版本,,String resource: new_version,Chinese parts: 新版本
330,xml_string,app\src\main\res\values-zh\strings.xml,342,download_update,下载更新,,String resource: download_update,Chinese parts: 下载更新
331,xml_string,app\src\main\res\values-zh\strings.xml,343,volume_key_page_on_play,朗读时音量键翻页,,String resource: volume_key_page_on_play,Chinese parts: 朗读时音量键翻页
332,xml_string,app\src\main\res\values-zh\strings.xml,344,tip_margin_change,提示边距跟随页边距调整,,String resource: tip_margin_change,Chinese parts: 提示边距跟随页边距调整
333,xml_string,app\src\main\res\values-zh\strings.xml,345,allow_update,允许更新,,String resource: allow_update,Chinese parts: 允许更新
334,xml_string,app\src\main\res\values-zh\strings.xml,346,disable_update,禁止更新,,String resource: disable_update,Chinese parts: 禁止更新
335,xml_string,app\src\main\res\values-zh\strings.xml,347,split_long_chapter,拆分超长章节,,String resource: split_long_chapter,Chinese parts: 拆分超长章节
336,xml_string,app\src\main\res\values-zh\strings.xml,348,need_more_time_load_content,正文长度过长时，加载正文可能会花费更多时间,,String resource: need_more_time_load_content,"Chinese parts: 正文长度过长时, 加载正文可能会花费更多时间"
337,xml_string,app\src\main\res\values-zh\strings.xml,349,revert_selection,反选,,String resource: revert_selection,Chinese parts: 反选
338,xml_string,app\src\main\res\values-zh\strings.xml,350,search_book_key,搜索书名、作者,,String resource: search_book_key,"Chinese parts: 搜索书名, 作者"
339,xml_string,app\src\main\res\values-zh\strings.xml,351,debug_hint,书名、作者、URL,,String resource: debug_hint,"Chinese parts: 书名, 作者"
340,xml_string,app\src\main\res\values-zh\strings.xml,352,faq,常见问题,,String resource: faq,Chinese parts: 常见问题
341,xml_string,app\src\main\res\values-zh\strings.xml,353,pt_show_all_find,显示所有发现,,String resource: pt_show_all_find,Chinese parts: 显示所有发现
342,xml_string,app\src\main\res\values-zh\strings.xml,354,ps_show_all_find,关闭则只显示勾选源的发现,,String resource: ps_show_all_find,Chinese parts: 关闭则只显示勾选源的发现
343,xml_string,app\src\main\res\values-zh\strings.xml,355,update_toc,更新目录,,String resource: update_toc,Chinese parts: 更新目录
344,xml_string,app\src\main\res\values-zh\strings.xml,356,txt_toc_rule,TXT 目录规则,,String resource: txt_toc_rule,Chinese parts: 目录规则
345,xml_string,app\src\main\res\values-zh\strings.xml,357,select_section_export,选择待导出章节,,String resource: select_section_export,Chinese parts: 选择待导出章节
346,xml_string,app\src\main\res\values-zh\strings.xml,358,set_charset,设置编码,,String resource: set_charset,Chinese parts: 设置编码
347,xml_string,app\src\main\res\values-zh\strings.xml,359,swap_sort,倒序-顺序,,String resource: swap_sort,"Chinese parts: 倒序, 顺序"
348,xml_string,app\src\main\res\values-zh\strings.xml,360,sort,排序,,String resource: sort,Chinese parts: 排序
349,xml_string,app\src\main\res\values-zh\strings.xml,361,sort_auto,智能排序,,String resource: sort_auto,Chinese parts: 智能排序
350,xml_string,app\src\main\res\values-zh\strings.xml,362,sort_manual,手动排序,,String resource: sort_manual,Chinese parts: 手动排序
